imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
-403.08,253.42,895.51,0.0,0.18,-0.12,22.42,15.41,163.95,2025-02-24T15:12:41.360126,-977.29,-151.37,84.96,3.54,-6.22,2.56,36.87,-11.6,163.33,2025-02-24T15:12:41.360126
-408.45,251.71,902.59,0.37,0.0,-0.12,22.43,15.39,163.94,2025-02-24T15:12:41.398382,-979.98,-156.49,128.66,-9.51,-17.93,6.4,37.38,-12.98,164.31,2025-02-24T15:12:41.398382
-404.54,248.05,915.53,0.06,-0.91,0.24,nan,nan,nan,2025-02-24T15:12:41.484186,-910.64,-84.96,151.86,-16.22,-6.16,14.45,39.36,-14.46,163.54,2025-02-24T15:12:41.484186
-406.25,254.39,896.48,-0.3,0.61,-0.73,22.52,15.38,163.98,2025-02-24T15:12:41.498761,-853.03,-427.0,-24.66,-15.55,-2.01,-15.55,41.23,-15.09,163.02,2025-02-24T15:12:41.498761
-415.53,258.3,900.15,0.24,0.3,0.0,22.57,15.38,163.99,2025-02-24T15:12:41.516881,-1015.87,-72.51,146.24,5.06,-9.57,1.77,41.38,-14.44,163.12,2025-02-24T15:12:41.516881
-411.38,249.76,891.85,-0.24,0.24,-0.49,22.61,15.38,164.01,2025-02-24T15:12:41.558115,-1122.56,-73.0,87.89,5.37,-4.09,-2.44,43.05,-13.38,162.11,2025-02-24T15:12:41.558115
-414.55,248.29,891.11,0.12,0.49,-0.24,22.64,15.36,164.02,2025-02-24T15:12:41.599295,-1023.93,-122.31,162.11,-4.39,-9.88,-14.21,47.58,-10.62,161.45,2025-02-24T15:12:41.599295
-406.49,247.07,889.89,-0.06,0.12,-0.43,22.67,15.32,164.04,2025-02-24T15:12:41.631026,-985.6,-175.54,184.08,15.06,3.9,-10.24,55.59,-0.85,174.52,2025-02-24T15:12:41.631026
-412.35,249.02,900.39,0.06,0.37,-0.37,22.67,15.29,164.04,2025-02-24T15:12:41.685926,-980.22,-122.07,127.69,2.26,-2.99,-5.24,59.27,0.32,175.42,2025-02-24T15:12:41.685926
-410.4,245.61,888.18,0.12,-0.49,-0.18,22.69,15.28,164.04,2025-02-24T15:12:41.708114,-1018.31,-95.95,150.15,143.54,-3.05,28.84,63.65,0.57,175.66,2025-02-24T15:12:41.708114
-413.33,249.02,898.93,0.24,0.61,-0.24,22.69,15.27,164.04,2025-02-24T15:12:41.788336,-1131.84,-53.71,489.75,159.76,29.76,-7.38,69.04,1.77,-179.49,2025-02-24T15:12:41.788336
-413.09,248.05,897.46,-0.24,0.24,-0.24,22.69,15.26,164.04,2025-02-24T15:12:41.789049,-957.76,-99.85,137.45,119.45,18.48,-3.17,71.91,2.38,-176.42,2025-02-24T15:12:41.789049
-403.56,249.27,888.92,-0.24,0.18,-0.12,22.61,15.21,164.02,2025-02-24T15:12:41.821419,-989.75,-116.46,130.62,101.04,36.77,-14.51,75.53,1.68,179.27,2025-02-24T15:12:41.821419
-409.67,244.63,892.58,-0.06,-0.18,-0.06,22.6,15.17,164.03,2025-02-24T15:12:41.857034,-965.33,-85.21,96.19,76.95,24.15,7.99,75.88,-1.16,173.03,2025-02-24T15:12:41.857034
-419.43,244.14,899.66,0.24,0.0,-0.12,22.61,15.14,164.03,2025-02-24T15:12:41.899097,-1005.13,-46.88,121.09,16.65,17.68,-5.79,76.29,-1.35,172.35,2025-02-24T15:12:41.899097
-419.68,250.73,898.93,0.49,-0.18,0.12,22.62,15.11,164.04,2025-02-24T15:12:41.956158,-1046.14,-33.69,112.55,-11.4,12.13,-13.41,76.76,-1.32,172.19,2025-02-24T15:12:41.956158
-414.31,256.35,891.85,0.18,0.3,-0.18,22.63,15.11,164.04,2025-02-24T15:12:41.973069,-1039.31,-31.25,32.96,7.62,12.8,-1.95,76.5,-1.55,172.27,2025-02-24T15:12:41.973069
-406.25,245.85,892.58,0.0,-0.43,0.18,22.65,15.08,164.05,2025-02-24T15:12:42.012958,-988.77,-121.83,75.93,-28.23,-17.38,-16.34,76.68,-1.67,171.75,2025-02-24T15:12:42.012958
-427.98,232.91,917.97,-1.16,-0.12,-0.43,22.67,15.07,164.06,2025-02-24T15:12:42.079741,-876.46,-4.15,78.86,-70.06,-44.45,12.32,76.74,-1.82,171.29,2025-02-24T15:12:42.079741
-411.87,208.25,896.24,-1.1,1.46,-0.98,22.7,15.05,164.07,2025-02-24T15:12:42.084165,-1204.1,-0.73,86.43,-39.33,-29.76,23.78,76.96,-1.98,170.74,2025-02-24T15:12:42.084165
-435.06,238.77,850.83,-0.12,0.0,-0.49,22.7,15.03,164.09,2025-02-24T15:12:42.123411,-1028.08,-124.51,59.08,-1.83,-6.89,-26.1,77.4,-1.88,170.56,2025-02-24T15:12:42.123411
-393.07,241.94,886.47,1.34,1.28,-0.24,22.72,15.0,164.1,2025-02-24T15:12:42.161312,-989.01,-256.84,63.72,-8.17,-59.09,26.77,77.21,-2.07,170.26,2025-02-24T15:12:42.161312
-421.14,237.79,878.66,2.01,1.65,-0.37,22.73,14.98,164.1,2025-02-24T15:12:42.200146,-968.02,-111.33,156.01,30.06,11.46,-9.02,77.07,-2.4,169.7,2025-02-24T15:12:42.200146
-420.65,256.59,895.02,1.22,1.4,-0.61,22.74,14.98,164.11,2025-02-24T15:12:42.237567,-956.05,-114.75,95.7,95.0,19.45,11.65,77.16,-2.79,169.09,2025-02-24T15:12:42.237567
-419.68,264.89,849.12,0.43,0.49,-1.34,22.75,14.95,164.12,2025-02-24T15:12:42.275879,-1041.5,-28.32,128.91,63.48,23.66,2.5,77.12,-3.08,168.63,2025-02-24T15:12:42.275879
-402.34,291.5,889.16,0.43,0.67,-0.49,22.76,14.93,164.12,2025-02-24T15:12:42.315571,-1028.81,97.17,107.91,-12.38,13.54,-17.8,77.38,-4.06,168.07,2025-02-24T15:12:42.315571
-418.7,240.72,886.72,-1.59,-0.06,-0.3,22.76,14.9,164.13,2025-02-24T15:12:42.387904,-1031.25,3.42,94.97,-19.39,-11.16,1.4,77.91,-4.26,167.56,2025-02-24T15:12:42.387904
-438.23,239.5,894.29,-0.24,0.49,-0.67,22.78,14.89,164.14,2025-02-24T15:12:42.388834,-1033.45,-158.94,122.07,-13.29,-5.49,-0.37,77.86,-4.24,167.46,2025-02-24T15:12:42.388834
-420.65,241.94,886.23,-1.28,-0.43,-0.55,22.81,14.88,164.16,2025-02-24T15:12:42.422031,-941.16,-147.71,100.1,-1.65,-16.71,-5.55,77.83,-4.25,167.35,2025-02-24T15:12:42.422031
-395.26,244.87,908.2,0.43,-0.67,0.0,22.83,14.87,164.16,2025-02-24T15:12:42.466969,-971.44,-125.49,229.0,30.67,12.07,-8.9,77.62,-4.29,167.45,2025-02-24T15:12:42.466969
-422.12,264.16,896.48,-2.93,-13.17,2.62,22.84,14.88,164.17,2025-02-24T15:12:42.497874,-1115.23,13.67,88.62,94.63,42.99,-2.62,77.37,-4.13,167.41,2025-02-24T15:12:42.497874
-417.24,259.77,888.18,0.06,0.61,0.49,22.86,14.87,164.18,2025-02-24T15:12:42.534128,-1026.12,-30.27,161.38,2.56,-15.06,-0.12,76.82,-3.99,166.88,2025-02-24T15:12:42.534128
-376.71,231.69,969.97,0.24,-1.52,1.46,22.89,14.85,164.2,2025-02-24T15:12:42.575192,-1178.22,60.06,180.91,45.18,15.37,8.05,76.73,-4.95,165.16,2025-02-24T15:12:42.575192
-417.48,232.42,920.41,1.1,-2.68,0.79,22.91,14.85,164.21,2025-02-24T15:12:42.623361,-988.28,-196.04,146.24,25.61,26.22,11.71,76.62,-4.95,165.38,2025-02-24T15:12:42.623361
-376.71,289.31,870.12,1.34,-3.78,0.43,22.94,14.84,164.22,2025-02-24T15:12:42.679245,-1010.01,-9.28,35.16,79.88,67.38,25.85,76.64,-5.12,165.5,2025-02-24T15:12:42.679245
-423.34,254.39,919.92,0.79,-2.68,-0.24,22.96,14.84,164.23,2025-02-24T15:12:42.690542,-885.01,55.91,-75.93,37.38,52.56,13.72,76.44,-5.32,165.51,2025-02-24T15:12:42.690542
-379.15,250.49,869.87,2.87,-4.63,0.55,23.0,14.84,164.26,2025-02-24T15:12:42.728226,-1029.05,41.02,20.51,-36.46,-6.4,9.51,76.2,-5.74,165.8,2025-02-24T15:12:42.728226
-374.02,252.44,867.19,2.38,-2.62,0.85,23.04,14.82,164.29,2025-02-24T15:12:42.774716,-628.66,7.08,-139.4,-69.33,-38.6,3.66,76.24,-6.0,166.21,2025-02-24T15:12:42.774716
-408.69,258.79,908.45,2.07,-2.68,0.67,23.06,14.82,164.3,2025-02-24T15:12:42.812328,-1005.13,-80.57,62.5,-38.05,-15.37,-4.02,75.9,-5.32,168.27,2025-02-24T15:12:42.812328
-386.47,273.19,886.23,1.89,-2.74,0.79,23.09,14.81,164.31,2025-02-24T15:12:42.839160,-985.11,13.18,78.37,-35.61,-15.67,4.76,76.11,-2.93,176.39,2025-02-24T15:12:42.839160
-399.66,274.17,902.83,0.43,-1.95,0.49,23.09,14.78,164.32,2025-02-24T15:12:42.879665,-1035.16,-0.73,68.85,-32.68,-13.11,12.5,76.89,-2.71,179.38,2025-02-24T15:12:42.879665
-402.83,252.2,903.56,0.67,-0.98,0.18,23.09,14.76,164.32,2025-02-24T15:12:42.918860,-1030.76,9.03,89.84,-32.07,-18.41,7.99,77.58,-1.99,-176.84,2025-02-24T15:12:42.918860
-395.02,269.78,889.89,1.04,0.12,-0.24,23.09,14.74,164.32,2025-02-24T15:12:42.999377,-1016.85,-23.44,92.53,-21.89,-12.93,22.26,78.56,-1.52,-173.49,2025-02-24T15:12:42.999377
-394.04,263.92,901.86,0.79,-0.18,-0.18,23.09,14.73,164.32,2025-02-24T15:12:43.001253,-1005.13,62.99,135.5,6.95,-6.1,31.89,79.29,-0.96,-171.51,2025-02-24T15:12:43.001253
-392.82,257.32,896.73,0.67,-0.37,0.18,23.1,14.74,164.32,2025-02-24T15:12:43.033061,-947.51,54.93,111.57,36.28,1.77,9.94,80.02,-1.33,-171.12,2025-02-24T15:12:43.033061
-405.27,246.09,901.12,-0.79,0.49,-0.73,23.14,14.75,164.34,2025-02-24T15:12:43.071461,-1051.51,24.41,137.94,2.56,-13.54,2.07,80.78,-1.69,-171.15,2025-02-24T15:12:43.071461
-396.48,250.98,898.68,-0.18,0.67,-0.61,23.14,14.75,164.34,2025-02-24T15:12:43.108132,-960.94,32.71,96.68,14.63,-2.62,-1.52,80.72,-2.13,-171.39,2025-02-24T15:12:43.108132
-390.62,256.35,904.54,-1.22,-0.55,-0.49,23.13,14.73,164.34,2025-02-24T15:12:43.145093,-1004.88,119.87,61.52,14.76,8.54,3.96,80.55,-2.75,-172.43,2025-02-24T15:12:43.145093
