imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp,dorsiflexion_angle
1073.49,-303.47,1091.55,-62.5,100.98,39.57,-20.64,-10.96,29.67,2025-03-12T10:13:41.598930,874.02,-83.5,-379.39,-7.13,127.56,20.18,-103.1,-10.23,16.3,2025-03-12T10:13:41.598930,-10.086242314746173
900.39,75.68,537.84,-52.07,77.32,-5.06,-20.59,-11.09,29.93,2025-03-12T10:13:41.634720,894.53,-98.39,-259.52,-10.43,83.9,21.65,-104.85,-10.5,17.01,2025-03-12T10:13:41.634720,-11.697631243254541
1008.54,119.63,173.83,-29.27,-0.61,-53.72,-20.53,-11.07,30.19,2025-03-12T10:13:41.694123,768.31,-76.9,-157.71,-50.24,13.17,22.07,-106.14,-10.71,17.53,2025-03-12T10:13:41.694123,-11.796028586076229
1216.8,-354.0,403.08,31.4,-28.41,-15.55,-20.51,-10.97,30.42,2025-03-12T10:13:41.705006,738.28,-279.05,-271.97,6.65,-57.01,10.49,-107.48,-10.88,17.93,2025-03-12T10:13:41.705006,-10.933135070804234
334.96,-121.58,375.49,13.11,-160.67,-17.56,-20.56,-10.86,30.69,2025-03-12T10:13:41.740298,1744.38,331.05,510.5,17.62,-92.26,8.05,-108.75,-11.1,18.21,2025-03-12T10:13:41.740298,-8.395497662636602
793.21,-567.38,2328.37,29.76,-61.46,-13.41,-20.68,-10.76,30.91,2025-03-12T10:13:41.798002,973.88,-345.95,-125.0,42.2,-62.56,-3.9,-110.05,-11.22,18.81,2025-03-12T10:13:41.798002,-7.136926823448339
274.9,-780.52,1111.33,65.12,-74.39,-52.26,-20.86,-10.68,31.13,2025-03-12T10:13:41.812074,1041.5,154.79,-81.3,64.02,-89.7,0.43,-111.24,-11.38,19.07,2025-03-12T10:13:41.812074,-5.4656140583646815
478.76,-271.73,911.62,74.27,-74.02,-2.56,-21.17,-10.63,31.41,2025-03-12T10:13:41.846267,820.31,-292.48,-213.38,2.5,-69.82,19.7,-112.46,-11.4,19.65,2025-03-12T10:13:41.846267,-4.030581753177827
461.18,-365.72,964.84,79.88,-23.23,-34.27,-21.6,-10.62,31.73,2025-03-12T10:13:41.898818,1073.24,-15.87,-204.35,64.7,-51.83,17.99,-113.81,-11.32,20.46,2025-03-12T10:13:41.898818,-3.2729192081003244
429.2,-23.19,1043.21,25.43,-29.88,-9.27,-22.23,-10.6,32.21,2025-03-12T10:13:41.917475,992.92,62.99,-150.15,-27.68,-47.74,24.88,-115.3,-11.18,21.23,2025-03-12T10:13:41.917475,-2.4986977142868434
403.08,-288.57,917.48,-0.61,-6.1,-1.95,-23.2,-10.5,32.85,2025-03-12T10:13:41.952265,998.05,-505.86,-166.75,-5.0,-49.76,16.95,-116.98,-10.86,22.09,2025-03-12T10:13:41.952265,-1.940810362906852
413.82,-264.4,889.4,-0.61,3.6,-5.06,-24.68,-10.37,33.41,2025-03-12T10:13:42.002463,919.43,-42.24,-198.73,19.51,-38.41,9.57,-118.91,-10.41,22.64,2025-03-12T10:13:42.002463,-1.5875157572711887
379.39,-219.48,903.32,-1.04,4.33,-7.13,-26.84,-10.31,34.06,2025-03-12T10:13:42.022413,1051.76,-308.35,-88.87,-43.48,-37.74,14.57,-121.15,-9.82,23.18,2025-03-12T10:13:42.022413,-1.2512840387158737
344.97,-262.94,898.68,-2.32,2.68,-7.38,-29.96,-10.11,34.73,2025-03-12T10:13:42.057757,932.37,-254.64,-101.81,-5.55,-43.11,4.94,-123.92,-9.12,23.33,2025-03-12T10:13:42.057757,-0.8397212258200717
396.48,-279.05,886.72,2.2,3.84,-11.65,-34.49,-9.75,35.75,2025-03-12T10:13:42.104634,922.85,-264.4,-223.88,-11.52,-43.48,7.62,-126.88,-8.4,23.3,2025-03-12T10:13:42.104634,-0.43729668770279595
393.55,-242.92,894.53,4.88,5.67,-11.22,-41.11,-8.84,36.62,2025-03-12T10:13:42.127046,956.54,-201.17,-243.9,-8.11,-44.21,5.06,-130.72,-7.25,23.81,2025-03-12T10:13:42.127046,-0.04418203463768533
385.25,-238.28,905.76,9.57,3.54,-12.38,-49.76,-6.85,37.88,2025-03-12T10:13:42.162849,967.77,-218.99,-272.95,-4.94,-43.9,3.17,-135.19,-6.24,24.27,2025-03-12T10:13:42.162849,0.3683443877730932
376.71,-205.32,906.01,8.48,-1.1,-11.71,-58.62,-5.39,39.82,2025-03-12T10:13:42.206822,968.99,-162.84,-260.01,-13.9,-43.17,3.66,-139.83,-5.39,24.85,2025-03-12T10:13:42.206822,0.8194759452871461
389.65,-235.84,892.58,7.93,-4.88,-12.13,-63.77,-5.15,42.61,2025-03-12T10:13:42.236920,917.72,-230.96,-211.67,-18.6,-46.28,2.8,-144.18,-5.7,24.6,2025-03-12T10:13:42.236920,1.3395236986474246
400.88,-237.55,900.39,8.9,-6.28,-14.82,-65.07,-3.25,43.33,2025-03-12T10:13:42.305362,971.68,-262.94,-337.4,-10.79,-50.55,1.83,-146.68,-4.96,25.39,2025-03-12T10:13:42.305362,1.9167633988171633
415.28,-231.69,899.66,11.83,-6.16,-23.23,-63.57,-2.16,43.02,2025-03-12T10:13:42.306290,922.36,-245.36,-347.41,-15.55,-48.66,2.26,-147.0,-2.42,27.46,2025-03-12T10:13:42.306290,2.4738758075406233
398.68,-114.75,932.86,11.65,-8.9,-28.48,-59.78,-1.98,42.61,2025-03-12T10:13:42.337917,979.25,-219.73,-343.02,-28.05,-51.28,3.54,-145.19,-1.04,28.39,2025-03-12T10:13:42.337917,3.0835097172625794
388.43,-122.8,955.81,12.74,-24.76,-24.39,-54.84,-2.8,41.65,2025-03-12T10:13:42.411468,1015.62,-169.92,-335.45,-24.39,-60.3,-3.17,-141.58,-1.79,27.71,2025-03-12T10:13:42.411468,3.9464495487952838
385.5,-118.9,941.16,8.41,-47.32,-15.73,-48.73,-4.94,39.79,2025-03-12T10:13:42.412265,970.7,-181.64,-332.28,-17.26,-70.0,-9.82,-136.59,-2.97,25.78,2025-03-12T10:13:42.412265,5.136992169360936
438.23,-151.61,944.58,12.32,-71.34,-9.27,-42.15,-6.9,37.24,2025-03-12T10:13:42.443446,1000.24,-228.76,-338.87,-6.83,-83.84,-15.49,-130.55,-3.2,23.62,2025-03-12T10:13:42.443446,6.710485711420326
570.07,-260.01,918.46,19.57,-106.46,-11.34,-35.09,-8.32,34.4,2025-03-12T10:13:42.513152,1201.9,-158.94,-437.26,3.41,-101.83,-22.13,-123.99,-2.21,22.56,2025-03-12T10:13:42.513152,8.820014944041748
492.19,-200.93,948.24,16.83,-165.3,-33.48,-28.35,-9.53,31.39,2025-03-12T10:13:42.516041,1206.05,-88.38,-194.09,-37.38,-122.87,-10.43,-117.5,-1.66,21.27,2025-03-12T10:13:42.516041,11.714739574973354
650.15,-344.24,1029.05,46.71,-232.13,-58.54,-22.75,-10.77,28.85,2025-03-12T10:13:42.551723,1282.71,-190.67,-181.64,-35.49,-141.04,-9.63,-111.24,-1.65,19.89,2025-03-12T10:13:42.551723,15.451895995145007
915.28,-154.54,880.86,49.27,-258.17,-73.6,-17.8,-12.39,27.19,2025-03-12T10:13:42.617022,1092.29,-286.87,-518.55,-22.13,-144.45,-5.55,-105.05,-1.99,19.18,2025-03-12T10:13:42.617022,19.470022388890666
1119.87,-834.96,1634.28,-29.82,-215.67,-55.43,-12.63,-14.24,25.59,2025-03-12T10:13:42.624597,749.02,-267.33,-914.31,31.22,-120.91,-10.06,-98.95,-2.52,19.28,2025-03-12T10:13:42.624597,22.83474677602713
16.6,-472.41,1208.5,-5.85,-32.07,0.91,-8.87,-15.81,24.4,2025-03-12T10:13:42.660851,786.38,72.75,-501.46,-37.87,-62.13,2.07,-93.02,-3.19,18.33,2025-03-12T10:13:42.660851,23.774834564383873
-13.18,-278.32,978.03,-7.38,51.65,8.54,-6.23,-18.16,23.46,2025-03-12T10:13:42.716591,578.12,-125.73,-448.73,-62.13,6.28,7.62,-87.9,-3.8,17.86,2025-03-12T10:13:42.716591,23.191553745368054
40.53,-316.65,854.0,-4.63,118.78,28.6,-2.37,-20.22,22.49,2025-03-12T10:13:42.730641,585.45,-100.34,-465.58,-44.39,68.05,2.99,-84.0,-4.56,18.02,2025-03-12T10:13:42.730641,21.33457064373161
125.24,-295.65,820.07,-8.11,144.63,65.91,-0.92,-21.79,23.39,2025-03-12T10:13:42.763355,654.05,-91.8,-555.18,12.38,112.99,-6.16,-81.77,-5.42,18.72,2025-03-12T10:13:42.763355,18.792637776959076
357.67,-116.7,942.87,-14.63,171.95,86.04,3.08,-22.13,-2.34,2025-03-12T10:13:42.819047,683.84,-66.65,-599.12,72.13,151.1,-15.3,-82.04,-6.3,19.99,2025-03-12T10:13:42.819047,15.61366639442313
574.46,-84.23,1101.07,-17.8,198.66,78.29,-6.91,-20.76,25.83,2025-03-12T10:13:42.833241,821.29,59.81,-695.8,75.67,182.56,-26.65,-84.55,-6.52,19.19,2025-03-12T10:13:42.833241,11.858844375613351
820.31,-215.33,1130.13,-10.06,209.33,69.21,-11.79,-19.56,26.61,2025-03-12T10:13:42.867781,976.07,38.82,-664.79,-20.67,210.67,-31.4,-86.64,-6.84,18.5,2025-03-12T10:13:42.867781,7.716619599995171
936.52,-312.99,1030.52,-26.95,184.82,67.07,-14.95,-17.63,27.92,2025-03-12T10:13:42.923219,897.22,-163.09,-577.15,-25.18,206.71,-17.8,-89.0,-6.7,16.2,2025-03-12T10:13:42.923219,3.8437904595188956
879.39,-260.25,1070.56,-39.09,178.29,51.22,-17.18,-14.96,27.78,2025-03-12T10:13:42.938639,954.83,-131.35,-660.16,25.24,207.38,3.29,-91.76,-6.91,14.9,2025-03-12T10:13:42.938639,0.004710617447973853
761.47,-297.61,916.99,-46.22,145.3,65.12,-18.49,-11.82,27.65,2025-03-12T10:13:42.973801,931.64,-4.39,-489.99,11.34,203.05,6.28,-94.02,-7.63,14.33,2025-03-12T10:13:42.973801,-3.4697890442568515
792.48,-191.41,889.4,-46.77,103.23,59.82,-19.6,-10.51,27.71,2025-03-12T10:13:43.024903,1015.62,-101.81,-363.04,22.62,192.13,10.91,-95.59,-8.44,12.71,2025-03-12T10:13:43.024903,-6.4233921671481085
1092.29,-169.19,1095.46,-73.17,103.17,62.2,-20.09,-10.47,27.85,2025-03-12T10:13:43.044988,905.52,-49.8,-393.55,37.01,167.44,13.9,-97.55,-9.12,14.13,2025-03-12T10:13:43.044988,-9.139573799558097
1014.4,290.77,598.88,-58.29,88.17,17.13,-20.11,-10.54,28.01,2025-03-12T10:13:43.080085,843.75,7.08,-236.08,11.95,116.83,11.28,-99.14,-9.65,13.62,2025-03-12T10:13:43.080085,-11.189419592094435
1089.84,230.47,299.07,-30.37,30.18,-37.13,-20.02,-10.49,28.23,2025-03-12T10:13:43.127824,728.52,-59.81,-183.59,-25.79,52.01,17.07,-100.51,-10.04,13.98,2025-03-12T10:13:43.127824,-11.996087833431597
1118.16,-278.81,399.17,25.55,-14.27,-9.45,-19.98,-10.5,28.5,2025-03-12T10:13:43.150988,752.69,-253.91,-250.98,-19.51,-24.82,9.63,-101.99,-10.27,15.03,2025-03-12T10:13:43.150988,-11.599947403108484
856.93,-229.49,341.55,38.72,-87.07,8.96,-19.94,-10.37,28.84,2025-03-12T10:13:43.187910,856.69,-312.26,-317.63,55.79,-72.07,-3.41,-103.52,-10.41,15.38,2025-03-12T10:13:43.187910,-10.001869682416938
-21.0,-240.97,883.54,20.85,-208.72,-37.68,-19.84,-10.1,29.19,2025-03-12T10:13:43.231913,1718.02,316.89,203.37,32.56,-96.77,18.84,-105.09,-10.64,15.63,2025-03-12T10:13:43.231913,-6.945609021250142
774.17,234.38,978.52,31.22,-86.28,-43.9,-19.77,-9.72,29.5,2025-03-12T10:13:43.260751,1043.95,-267.33,-387.45,11.4,-79.51,3.6,-106.72,-10.69,16.05,2025-03-12T10:13:43.260751,-5.268541723324453
562.74,-654.05,831.05,46.04,-64.76,-37.01,-19.82,-9.3,29.81,2025-03-12T10:13:43.335666,890.38,-9.52,-194.82,24.33,-75.49,15.61,-108.24,-10.78,16.18,2025-03-12T10:13:43.335666,-3.8607061137522654
445.56,-323.49,1042.48,91.65,-42.44,-21.52,-20.04,-8.95,30.1,2025-03-12T10:13:43.336418,1016.85,-405.27,-287.6,-8.96,-76.95,23.23,-109.85,-10.69,16.83,2025-03-12T10:13:43.336418,-2.672497064743206
525.88,-61.77,1047.12,31.83,-42.2,-4.7,-20.33,-8.53,30.47,2025-03-12T10:13:43.364936,1046.39,74.95,-268.31,62.26,-50.79,15.06,-111.58,-10.6,17.47,2025-03-12T10:13:43.364936,-1.742381900854004
424.07,-272.46,925.05,-15.24,-17.2,1.46,-20.66,-7.97,31.02,2025-03-12T10:13:43.442242,963.62,-157.47,-251.95,-49.39,-50.67,26.1,-113.37,-10.54,17.84,2025-03-12T10:13:43.442242,-1.0715891396335846
409.18,-253.17,884.28,-6.71,0.73,0.06,-21.07,-7.27,31.8,2025-03-12T10:13:43.442449,962.16,-454.83,-237.55,4.27,-47.32,13.9,-115.17,-10.39,18.52,2025-03-12T10:13:43.442449,-0.6065301651711734
410.16,-231.45,893.31,-4.76,4.82,-2.87,-21.84,-6.51,32.48,2025-03-12T10:13:43.533447,943.12,-88.13,-238.77,17.44,-35.06,12.01,-117.14,-10.04,19.38,2025-03-12T10:13:43.533447,-0.3022888788268454
381.84,-208.5,897.46,-1.77,2.8,-2.8,-23.31,-5.98,32.95,2025-03-12T10:13:43.537738,963.13,-243.9,-99.37,-45.85,-35.12,14.82,-119.35,-9.53,19.98,2025-03-12T10:13:43.537738,0.020275992184380698
433.11,-248.05,880.37,-3.96,3.05,-6.22,-25.59,-5.43,33.11,2025-03-12T10:13:43.539064,938.72,-290.28,-155.27,2.07,-37.87,7.2,-121.87,-8.93,20.19,2025-03-12T10:13:43.539064,0.3728731853537717
392.09,-260.74,896.73,2.74,4.88,-9.15,-28.97,-4.67,33.18,2025-03-12T10:13:43.572867,881.35,-185.79,-166.99,-23.23,-40.79,9.94,-124.86,-8.33,20.08,2025-03-12T10:13:43.572867,0.7341287431383874
401.86,-256.84,905.27,4.7,3.96,-12.62,-34.16,-3.77,33.8,2025-03-12T10:13:43.639083,986.57,-300.78,-226.56,-10.49,-46.04,7.8,-128.54,-7.72,19.84,2025-03-12T10:13:43.639083,1.1582788496573744
385.74,-209.23,898.93,5.0,1.46,-13.35,-41.76,-1.73,34.39,2025-03-12T10:13:43.652395,898.19,-130.86,-319.34,-13.96,-45.18,7.99,-133.14,-6.48,20.72,2025-03-12T10:13:43.652395,1.5987568119858593
397.95,-240.72,899.17,4.15,-4.27,-12.13,-50.58,1.62,34.68,2025-03-12T10:13:43.677423,960.21,-283.45,-306.88,-15.73,-49.45,5.24,-138.14,-5.44,21.33,2025-03-12T10:13:43.677423,2.140653309463333
395.02,-221.19,903.08,3.66,-11.46,-15.85,-59.01,3.61,36.05,2025-03-12T10:13:43.742859,911.62,-169.43,-381.1,-8.35,-47.62,5.49,-143.07,-5.12,21.3,2025-03-12T10:13:43.742859,2.7360726957974393
420.65,-260.01,892.09,0.24,-18.9,-20.79,-62.36,4.14,36.44,2025-03-12T10:13:43.747334,941.41,-289.31,-396.24,-29.63,-46.28,5.79,-146.85,-5.64,20.57,2025-03-12T10:13:43.747334,3.39178055611161
429.2,-208.5,904.05,-1.52,-24.21,-27.44,-62.46,3.84,36.61,2025-03-12T10:13:43.782561,932.13,-238.28,-368.41,-29.27,-50.12,6.59,-148.33,-4.33,21.6,2025-03-12T10:13:43.782561,4.138127343879914
425.78,-215.33,926.27,-4.21,-39.57,-28.96,-59.84,3.28,36.79,2025-03-12T10:13:43.844656,955.81,-172.85,-349.61,-37.5,-56.52,5.24,-147.7,-2.77,22.85,2025-03-12T10:13:43.844656,5.102734025771064
472.66,-134.77,921.88,-4.76,-61.83,-22.07,-55.53,2.09,36.24,2025-03-12T10:13:43.852358,1008.3,-180.18,-350.1,-32.5,-68.72,-1.46,-144.97,-1.91,23.43,2025-03-12T10:13:43.852358,6.418023078954562
516.85,-241.21,983.64,-2.62,-93.6,-17.5,-50.14,-0.15,34.92,2025-03-12T10:13:43.898313,1025.63,-415.04,-290.77,-30.85,-88.41,-8.17,-140.59,-2.44,22.64,2025-03-12T10:13:43.898313,8.253142360560403
455.32,-269.29,894.04,-2.07,-157.93,-35.67,-43.81,-2.7,33.33,2025-03-12T10:13:43.950013,1358.64,-115.97,-228.76,-2.44,-124.63,-3.17,-134.89,-4.08,20.26,2025-03-12T10:13:43.950013,11.086611503448466
667.97,-301.76,977.54,1.95,-253.9,-57.8,-36.63,-4.86,31.66,2025-03-12T10:13:43.960443,1282.47,1.95,-258.79,-36.34,-138.84,-5.91,-128.07,-4.62,18.17,2025-03-12T10:13:43.960443,15.024958529179575
891.11,-294.19,740.97,-22.13,-276.59,-51.71,-29.35,-6.44,29.87,2025-03-12T10:13:43.996015,1162.6,-90.82,-435.79,-14.94,-129.09,-12.62,-120.68,-3.14,18.52,2025-03-12T10:13:43.996015,19.1016002987073
1058.11,-851.07,1856.93,-8.48,-236.77,-49.02,-22.84,-8.42,28.36,2025-03-12T10:13:44.054375,781.01,-286.87,-908.45,2.74,-99.7,-21.4,-109.84,-2.81,18.37,2025-03-12T10:13:44.054375,22.49870054542872
90.33,-79.35,1516.6,28.17,-59.82,-25.91,-16.55,-10.39,27.01,2025-03-12T10:13:44.066876,737.79,48.34,-488.28,-20.3,-47.68,-4.45,-102.7,-3.2,17.77,2025-03-12T10:13:44.066876,23.577619744889716
33.69,-434.33,876.95,37.44,69.57,-49.45,-11.44,-12.53,25.13,2025-03-12T10:13:44.102714,660.16,-45.9,-426.51,-73.41,23.05,1.65,-95.99,-3.61,17.33,2025-03-12T10:13:44.102714,22.655440251265944
113.53,-504.88,794.92,18.48,103.48,-16.83,-7.63,-14.69,23.36,2025-03-12T10:13:44.151655,684.57,-278.81,-506.35,-55.12,70.49,-12.5,-89.9,-4.13,16.06,2025-03-12T10:13:44.151655,20.94586079191029
219.24,-427.25,768.55,15.67,131.28,32.26,-3.49,-17.27,21.65,2025-03-12T10:13:44.174016,688.72,-246.58,-525.15,28.72,105.49,-13.11,-85.36,-4.51,15.3,2025-03-12T10:13:44.174016,18.61874526234318
394.04,-328.61,862.79,10.37,154.7,62.93,-0.89,-19.21,21.72,2025-03-12T10:13:44.207637,782.71,-68.36,-619.38,81.16,137.07,-23.23,-82.96,-5.09,15.75,2025-03-12T10:13:44.207637,15.761694786570427
557.37,-290.28,1005.86,4.7,174.76,72.32,-0.64,-19.84,22.98,2025-03-12T10:13:44.253432,899.17,24.41,-658.94,34.21,169.82,-30.61,-83.23,-5.66,16.63,2025-03-12T10:13:44.253432,12.385997525358848
695.07,-314.7,1023.44,-1.89,193.11,65.85,-2.2,-18.67,23.16,2025-03-12T10:13:44.278115,947.27,-72.02,-657.23,-32.2,197.99,-19.51,-85.45,-5.61,15.3,2025-03-12T10:13:44.278115,8.532069283779576
819.34,-334.47,1031.01,-21.71,185.0,53.23,-6.34,-18.17,23.3,2025-03-12T10:13:44.352653,929.69,-141.36,-568.85,-20.24,198.78,-0.91,-88.65,-5.97,13.65,2025-03-12T10:13:44.352653,4.726812531393579
780.27,-270.26,1040.28,-39.94,177.8,42.8,-12.03,-17.33,24.05,2025-03-12T10:13:44.354390,945.8,-30.27,-613.53,7.01,200.18,15.55,-90.98,-6.43,13.22,2025-03-12T10:13:44.354390,0.9558182869037868
691.65,-243.65,958.01,-52.38,168.29,36.77,-15.44,-16.18,25.57,2025-03-12T10:13:44.385441,933.59,-3.17,-503.17,-10.79,203.6,23.84,-93.77,-6.77,12.19,2025-03-12T10:13:44.385441,-2.767590052961012
814.21,-279.79,1086.91,-64.51,140.79,46.65,-17.83,-14.03,25.92,2025-03-12T10:13:44.455402,928.71,-112.3,-453.37,7.87,195.43,23.41,-96.68,-7.7,12.74,2025-03-12T10:13:44.455402,-6.139557254864911
910.16,-168.46,900.63,-59.94,126.77,56.28,-19.12,-11.24,25.71,2025-03-12T10:13:44.459824,980.22,-16.6,-380.86,34.94,170.37,18.84,-98.48,-8.46,10.77,2025-03-12T10:13:44.459824,-9.123839763645154
1028.81,142.58,666.02,-72.01,73.23,17.01,-20.44,-10.49,25.6,2025-03-12T10:13:44.487859,849.61,7.81,-372.31,10.79,131.16,19.7,-100.38,-9.07,11.82,2025-03-12T10:13:44.487859,-11.176360622652203
1314.7,130.62,549.07,-57.5,41.71,-14.76,-20.88,-10.95,25.74,2025-03-12T10:13:44.561054,695.8,-111.57,-304.69,-31.52,65.67,21.77,-102.26,-9.58,12.57,2025-03-12T10:13:44.561054,-12.253200214753605
1223.63,30.27,77.88,4.45,-9.39,-23.11,-20.86,-11.13,25.83,2025-03-12T10:13:44.561830,796.88,-249.27,-311.04,-10.73,-20.55,14.02,-103.42,-10.14,11.73,2025-03-12T10:13:44.561830,-11.950079138045718
1183.84,-246.34,211.91,37.32,-108.41,11.22,-20.76,-11.22,25.98,2025-03-12T10:13:44.659221,891.85,-208.98,-187.01,51.16,-84.88,1.65,-104.88,-10.3,13.13,2025-03-12T10:13:44.659221,-10.021623362970082
-845.21,-394.78,1769.78,44.15,-172.26,-35.91,-20.69,-11.33,26.24,2025-03-12T10:13:44.663673,1846.68,200.68,425.78,17.01,-54.7,17.01,-106.2,-10.55,13.53,2025-03-12T10:13:44.663673,-7.761618001750169
823.0,434.81,507.08,42.44,-94.88,-64.51,-20.63,-11.22,26.51,2025-03-12T10:13:44.664429,607.91,-93.26,-311.52,84.21,-89.39,-7.5,-107.65,-10.72,13.99,2025-03-12T10:13:44.664429,-5.882910400131548
165.53,-732.18,995.12,58.05,-70.3,-42.8,-20.56,-10.98,26.85,2025-03-12T10:13:44.762852,891.6,-371.34,-261.47,18.54,-71.04,15.67,-109.34,-10.86,14.8,2025-03-12T10:13:44.762852,-4.4700411233224315
740.48,-593.02,1167.48,107.62,-65.91,-4.82,-20.58,-10.68,27.23,2025-03-12T10:13:44.767713,1130.62,-345.95,-174.07,16.77,-66.16,18.9,-110.95,-11.03,15.08,2025-03-12T10:13:44.767713,-3.160003223172582
521.73,-227.29,1066.89,17.99,-30.67,-9.15,-20.76,-10.42,27.59,2025-03-12T10:13:44.773345,1029.3,90.33,-221.68,-11.59,-44.57,21.28,-112.8,-10.99,15.86,2025-03-12T10:13:44.773345,-2.4188185291752404
436.04,-220.21,994.63,-10.06,-21.71,-4.76,-21.19,-10.15,28.04,2025-03-12T10:13:44.897284,971.92,-312.01,-91.55,-57.68,-48.96,24.15,-114.5,-11.08,16.11,2025-03-12T10:13:44.897284,-1.7286009278679044
455.32,-288.57,871.58,-8.35,-5.98,-0.37,-21.92,-9.9,28.64,2025-03-12T10:13:44.897830,956.05,-294.43,-253.91,51.71,-41.65,4.27,-116.32,-10.91,16.99,2025-03-12T10:13:44.897830,-1.2485150221274288
409.67,-220.95,896.73,-1.52,-0.37,-2.01,-22.88,-9.62,29.51,2025-03-12T10:13:44.898209,917.97,-67.14,-207.52,-34.27,-29.76,15.61,-118.18,-10.69,17.98,2025-03-12T10:13:44.898209,-0.9536055599489638
392.09,-275.63,880.37,-3.48,2.44,-3.23,-24.28,-9.36,30.51,2025-03-12T10:13:44.913019,1032.23,-363.04,-73.24,-21.22,-32.8,12.32,-120.19,-10.24,19.24,2025-03-12T10:13:44.913019,-0.6545520861463994
410.4,-276.37,875.0,-1.52,6.65,-5.79,-26.36,-9.17,31.35,2025-03-12T10:13:45.069821,955.57,-210.94,-173.83,8.41,-31.28,4.09,-122.57,-9.61,20.31,2025-03-12T10:13:45.069821,-0.40366874725837154
410.64,-265.14,871.09,1.1,8.72,-7.93,-29.36,-9.07,32.02,2025-03-12T10:13:45.070630,939.45,-220.95,-201.17,-20.49,-28.84,8.72,-125.55,-8.8,21.13,2025-03-12T10:13:45.070630,-0.2026709722679061
385.74,-288.82,881.1,2.62,10.49,-9.57,-34.33,-8.52,32.86,2025-03-12T10:13:45.071247,963.87,-247.56,-152.34,-16.71,-32.5,5.49,-129.54,-8.42,20.93,2025-03-12T10:13:45.071247,0.020065090434901123
386.72,-262.45,886.23,4.27,10.55,-10.12,-42.67,-7.54,34.41,2025-03-12T10:13:45.097579,949.22,-278.08,-188.96,0.18,-34.76,2.56,-134.14,-7.9,21.31,2025-03-12T10:13:45.097579,0.2678992327356853
376.22,-246.83,892.09,5.61,7.8,-9.21,-52.41,-6.12,36.0,2025-03-12T10:13:45.098275,949.46,-185.06,-228.52,-2.44,-36.59,1.52,-139.02,-6.64,22.17,2025-03-12T10:13:45.098275,0.5626395716069137
384.28,-251.95,892.33,3.35,2.32,-7.07,-61.87,-4.76,37.33,2025-03-12T10:13:45.205443,967.29,-233.4,-208.98,-9.7,-42.93,1.22,-143.31,-5.67,22.31,2025-03-12T10:13:45.205443,0.9752357798744282
379.39,-247.31,893.8,2.26,-0.49,-8.11,-64.8,-4.44,38.04,2025-03-12T10:13:45.206276,930.42,-210.21,-247.07,-4.33,-46.22,0.61,-146.38,-5.61,21.56,2025-03-12T10:13:45.206276,1.4492630379813933
384.28,-237.06,899.41,-0.49,-3.41,-10.06,-63.24,-2.31,37.74,2025-03-12T10:13:45.206823,928.47,-201.66,-280.03,-17.26,-51.59,2.99,-147.33,-4.56,22.2,2025-03-12T10:13:45.206823,2.0030221706187366
375.24,-271.48,913.57,1.71,-7.32,-9.45,-59.73,-1.2,37.41,2025-03-12T10:13:45.228045,952.64,-281.74,-262.21,-19.02,-57.87,-0.37,-146.22,-2.35,23.59,2025-03-12T10:13:45.228045,2.6616426265571267
415.04,-246.09,898.19,2.56,-15.0,-14.63,-55.25,-1.73,36.64,2025-03-12T10:13:45.277710,916.99,-237.3,-338.38,-14.09,-61.52,-2.07,-143.46,-1.09,23.89,2025-03-12T10:13:45.277710,3.4356052981942935
417.72,-269.04,917.97,2.56,-27.44,-20.55,-49.88,-3.19,35.13,2025-03-12T10:13:45.297926,982.67,-256.84,-309.57,-22.26,-69.15,-2.87,-139.38,-2.06,22.45,2025-03-12T10:13:45.297926,4.410488540744957
394.04,-209.96,972.66,5.12,-52.8,-29.51,-43.76,-4.94,33.26,2025-03-12T10:13:45.333943,1043.46,-269.04,-333.01,-26.77,-81.83,-2.26,-134.13,-3.38,19.93,2025-03-12T10:13:45.333943,5.763898537952471
379.15,-196.04,1030.27,8.9,-102.74,-33.66,-37.0,-6.47,31.44,2025-03-12T10:13:45.380246,1318.12,-124.76,-389.65,-6.1,-97.99,-11.22,-127.83,-3.0,18.87,2025-03-12T10:13:45.380246,7.788538338918017
458.98,-159.91,973.14,-6.71,-160.55,-37.07,-30.28,-8.11,30.11,2025-03-12T10:13:45.405174,1212.4,-19.04,-328.86,-23.35,-109.76,-14.7,-120.88,-1.9,19.57,2025-03-12T10:13:45.405174,10.512772570108144
515.87,-187.5,979.0,8.35,-275.61,-34.15,-23.85,-9.87,29.23,2025-03-12T10:13:45.478248,1288.57,24.41,-273.93,-21.28,-124.02,-18.84,-113.95,-1.8,20.01,2025-03-12T10:13:45.478248,14.533951464442062
817.14,-377.2,832.52,8.78,-317.93,-45.61,-17.76,-11.98,28.65,2025-03-12T10:13:45.478418,1146.73,45.65,-199.71,-63.72,-137.74,-17.93,-106.88,-2.48,20.08,2025-03-12T10:13:45.478418,19.11129028342299
